#filename	date	concept	concept_num	SemanticType	category
27129942	2016-05-22	Survival Analysis	1	Research Activity	Method_Activity
27129942	2016-05-22	Breast Cancer Cell	1	Cell	Material_OTC
27129942	2016-05-22	SHCBP1 gene	10	Gene or Genome	Material_gene
27129942	2016-05-22	Cancer Progression	1	Pathologic Function	Disease_pathologic
27129942	2016-05-22	CDK1 gene	1	Gene or Genome	Material_gene
27129942	2016-05-22	Ablation	1	Therapeutic or Preventive Procedure	Method_Activity
27129942	2016-05-22	Clustered Regularly Interspaced Short Palindromic Repeats	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26286746	2015-09-17	Untranslated Regions	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26286746	2015-09-17	RNA, Small Untranslated	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26286746	2015-09-17	Show	1	Animal	Material_species
26286746	2015-09-17	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27225000	2016-09-29	rhoptry	1	Cell Component	Material_OTC
27225000	2016-09-29	Laboratory mice	1	Mammal	Material_species
27225000	2016-09-29	Toxoplasma gondii	1	Eukaryote	Material_species
27225000	2016-09-29	Toxoplasma	2	Eukaryote	Material_species
27225000	2016-09-29	Show	1	Animal	Material_species
27225000	2016-09-29	House mice	2	Mammal	Material_species
27225000	2016-09-29	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27590927	2016-09-03	In Vitro Model	1	Research Activity	Method_Activity
27590927	2016-09-03	Neurologic Symptoms	1	Sign or Symptom	Disease_Symptom
27590927	2016-09-03	HeLa Cells	1	Cell	Material_OTC
27590927	2016-09-03	Liquid Chromatography Mass Spectrometry	2	Laboratory Procedure	Method_procedure
27590927	2016-09-03	Homo sapiens	1	Human	Material_species
27590927	2016-09-03	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27260361	2016-07-30	Escherichia coli	1	Bacterium	Material_species
27260361	2016-07-30	Bacillus subtilis	2	Bacterium	Material_species
27260361	2016-07-30	Saccharomyces cerevisiae	1	Fungus	Material_species
27260361	2016-07-30	Gene Insertion	1	Cell or Molecular Dysfunction	Disease_pathologic
27260361	2016-07-30	Clustered Regularly Interspaced Short Palindromic Repeats	5	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27260361	2016-07-30	Cloning Vectors	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27713477	2016-10-07	HSPA5 wt Allele	1	Gene or Genome	Material_gene
27713477	2016-10-07	Reduction - action	1	Therapeutic or Preventive Procedure	Method_Activity
27713477	2016-10-07	Wild Type	2	Gene or Genome	Material_gene
27713477	2016-10-07	Colony count on plate	1	Laboratory Procedure	Method_procedure
27713477	2016-10-07	Breast Carcinoma	1	Neoplastic Process	Disease_pathologic
27713477	2016-10-07	XBP1 gene	1	Gene or Genome	Material_gene
27713477	2016-10-07	Estrogen Receptor Alpha positive breast cancer	1	Neoplastic Process	Disease_pathologic
27713477	2016-10-07	ESR1 gene	2	Gene or Genome	Material_gene
27713477	2016-10-07	Hormone Therapy	1	Therapeutic or Preventive Procedure	Method_Activity
27713477	2016-10-07	Neoplasm Metastasis	1	Neoplastic Process	Disease_pathologic
27713477	2016-10-07	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26931321	2016-06-29	Cell Count	1	Laboratory Procedure	Method_procedure
26931321	2016-06-29	Rattus norvegicus	6	Mammal	Material_species
26931321	2016-06-29	Pronucleus	1	Cell Component	Material_OTC
26931321	2016-06-29	Polymerase Chain Reaction	1	Molecular Biology Research Technique	Method_Activity
26931321	2016-06-29	Thymus Gland	4	Body Part, Organ, or Organ Component	Material_OTC
26931321	2016-06-29	mutant	4	Cell or Molecular Dysfunction	Disease_pathologic
26931321	2016-06-29	HP wt Allele	1	Gene or Genome	Material_gene
26931321	2016-06-29	FOXN1 gene	8	Gene or Genome	Material_gene
26931321	2016-06-29	Epithelial cell count (procedure)	1	Laboratory Procedure	Method_procedure
26931321	2016-06-29	nursing therapy	1	Therapeutic or Preventive Procedure	Method_Activity
26931321	2016-06-29	Show	2	Animal	Material_species
26931321	2016-06-29	Peripheral Blood Lymphocyte	1	Cell	Material_OTC
26931321	2016-06-29	Clustered Regularly Interspaced Short Palindromic Repeats	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
24117409	2014-01-21	Zebrafish	3	Fish	Material_species
24117409	2014-01-21	Genetic Analysis	1	Laboratory Procedure	Method_procedure
24117409	2014-01-21	Candidate Gene Analysis	1	Molecular Biology Research Technique	Method_Activity
24117409	2014-01-21	Embryonic Stem Cells	2	Cell	Material_OTC
24117409	2014-01-21	Mus	1	Mammal	Material_species
24117409	2014-01-21	Mice, Knockout	1	Mammal	Material_species
24117409	2014-01-21	mutant	2	Cell or Molecular Dysfunction	Disease_pathologic
24117409	2014-01-21	Genome Mapping	1	Research Activity	Method_Activity
24117409	2014-01-21	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27593568	2016-09-13	DNA Damage	2	Cell or Molecular Dysfunction	Disease_pathologic
26832688	2016-02-02	Homo sapiens	1	Human	Material_species
26832688	2016-02-02	Embryonic Stem Cells	1	Cell	Material_OTC
26832688	2016-02-02	Chromosome Deletion	1	Cell or Molecular Dysfunction	Disease_pathologic
26832688	2016-02-02	Laboratory mice	3	Mammal	Material_species
26832688	2016-02-02	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27630126	2016-09-15	Leukemic Cells Measurement	1	Laboratory Procedure	Method_procedure
27630126	2016-09-15	mutant	1	Cell or Molecular Dysfunction	Disease_pathologic
27630126	2016-09-15	Mus	1	Mammal	Material_species
27630126	2016-09-15	leukemia	1	Neoplastic Process	Disease_pathologic
27630126	2016-09-15	Longitudinal Studies	1	Research Activity	Method_Activity
27630126	2016-09-15	Myeloid Leukemia, Chronic	7	Neoplastic Process	Disease_pathologic
27630126	2016-09-15	Break cluster region status	1	Laboratory or Test Result	Disease_Symptom
27630126	2016-09-15	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26212133	2015-08-13	Xenopus <genus>	1	Amphibian	Material_species
26212133	2015-08-13	Show	1	Animal	Material_species
26212133	2015-08-13	Escherichia coli	1	Bacterium	Material_species
26212133	2015-08-13	cDNA Library Construction	1	Molecular Biology Research Technique	Method_Activity
26212133	2015-08-13	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26864433	2016-02-11	MAGT1 gene	3	Gene or Genome	Material_gene
26864433	2016-02-11	Protein Analysis	1	Molecular Biology Research Technique	Method_Activity
26864433	2016-02-11	HeLa Cells	1	Cell	Material_OTC
26864433	2016-02-11	genetic technology	1	Molecular Biology Research Technique	Method_Activity
26864433	2016-02-11	HEK293 Cells	1	Cell	Material_OTC
26864433	2016-02-11	Metazoa	1	Eukaryote	Material_species
26864433	2016-02-11	Null cell	1	Cell	Material_OTC
26864433	2016-02-11	oligosaccharyltransferase complex	3	Cell Component	Material_OTC
26864433	2016-02-11	Show	1	Animal	Material_species
26864433	2016-02-11	STT3A gene	6	Gene or Genome	Material_gene
26864433	2016-02-11	STT3B gene	7	Gene or Genome	Material_gene
26864433	2016-02-11	TUSC3 gene	3	Gene or Genome	Material_gene
26864433	2016-02-11	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25393779	2014-11-14	Zebrafish	1	Fish	Material_species
25393779	2014-11-14	LGALS4 gene	3	Gene or Genome	Material_gene
25393779	2014-11-14	Germ Line	1	Cell	Material_OTC
25393779	2014-11-14	Show	1	Animal	Material_species
25393779	2014-11-14	Clustered Regularly Interspaced Short Palindromic Repeats	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25393779	2014-11-14	Cloning Vectors	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27734387	2016-01-01	SUCLA2 gene	1	Gene or Genome	Material_gene
27734387	2016-01-01	Mice, Mutant Strains	1	Mammal	Material_species
27734387	2016-01-01	Embryonic Stem Cells	2	Cell	Material_OTC
27734387	2016-01-01	mutant	2	Cell or Molecular Dysfunction	Disease_pathologic
27734387	2016-01-01	Mus	4	Mammal	Material_species
27734387	2016-01-01	CCNL2 gene	5	Gene or Genome	Material_gene
27734387	2016-01-01	Staining method	1	Laboratory Procedure	Method_procedure
27734387	2016-01-01	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27734387	2016-01-01	Cloning Vectors	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25752963	2015-03-25	Zebrafish	5	Fish	Material_species
25752963	2015-03-25	Knock-out	2	Experimental Model of Disease	Method_Activity
25752963	2015-03-25	mutant	1	Cell or Molecular Dysfunction	Disease_pathologic
25752963	2015-03-25	Erythrocytes	3	Cell	Material_OTC
25752963	2015-03-25	expression vector	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25752963	2015-03-25	UROD gene	2	Gene or Genome	Material_gene
25752963	2015-03-25	Clustered Regularly Interspaced Short Palindromic Repeats	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25752963	2015-03-25	Cloning Vectors	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27685656	2016-09-29	Homo sapiens	2	Human	Material_species
27685656	2016-09-29	Knock-out	2	Experimental Model of Disease	Method_Activity
27685656	2016-09-29	Alopecia	1	Disease or Syndrome	Disease_pathologic
27685656	2016-09-29	Mus	4	Mammal	Material_species
27685656	2016-09-29	C57BL/6 Mouse	2	Mammal	Material_species
27685656	2016-09-29	VDR gene	5	Gene or Genome	Material_gene
27685656	2016-09-29	Genomic DNA	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27685656	2016-09-29	Chromosomes, Human	1	Cell Component	Material_OTC
27685656	2016-09-29	Show	2	Animal	Material_species
27685656	2016-09-29	Clustered Regularly Interspaced Short Palindromic Repeats	5	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26260320	2015-08-31	fibroblast cell line	1	Cell	Material_OTC
26260320	2015-08-31	human cell line	1	Cell	Material_OTC
26260320	2015-08-31	Homo sapiens	2	Human	Material_species
26260320	2015-08-31	Gene Insertion	1	Cell or Molecular Dysfunction	Disease_pathologic
26260320	2015-08-31	Transfection	1	Molecular Biology Research Technique	Method_Activity
26260320	2015-08-31	Adeno-associated virus 1	3	Virus	Material_species
26260320	2015-08-31	MYL2 gene	2	Gene or Genome	Material_gene
26260320	2015-08-31	Fibroblasts	1	Cell	Material_OTC
26260320	2015-08-31	Western Blot	1	Laboratory Procedure	Method_procedure
26260320	2015-08-31	PPP1R12C gene	7	Gene or Genome	Material_gene
26260320	2015-08-31	Show	3	Animal	Material_species
26260320	2015-08-31	AAVS1 gene	2	Gene or Genome	Material_gene
26260320	2015-08-31	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27353424	2016-06-29	Observation Interpretation - intermediate	1	Laboratory or Test Result	Disease_Symptom
27353424	2016-06-29	Endothelium	1	Tissue	Material_OTC
27353424	2016-06-29	Sus scrofa	3	Mammal	Material_species
27353424	2016-06-29	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27353424	2016-06-29	Xenograft procedure	3	Therapeutic or Preventive Procedure	Method_Activity
27353424	2016-06-29	Knock-out	2	Experimental Model of Disease	Method_Activity
27353424	2016-06-29	Nuclear Transfer Techniques	1	Research Activity	Method_Activity
27353424	2016-06-29	Infectious agent	1	Organism	Material_species
27353424	2016-06-29	CMAHP gene	1	Gene or Genome	Material_gene
27353424	2016-06-29	Homo sapiens	4	Human	Material_species
27353424	2016-06-29	GGTA1P gene	2	Gene or Genome	Material_gene
27353424	2016-06-29	Lysis	1	Pathologic Function	Disease_pathologic
27353424	2016-06-29	Family suidae	1	Mammal	Material_species
27353424	2016-06-29	Genes, MHC Class II	1	Gene or Genome	Material_gene
27353424	2016-06-29	Acute vascular graft rejection	1	Disease or Syndrome	Disease_pathologic
27353424	2016-06-29	Show	1	Animal	Material_species
27353424	2016-06-29	Organ Transplantation	1	Therapeutic or Preventive Procedure	Method_Activity
27353424	2016-06-29	Transplanted tissue	1	Tissue	Material_OTC
27353424	2016-06-29	Human tissue	1	Tissue	Material_OTC
27353424	2016-06-29	Cloning Vectors	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27398095	2016-07-11	DNA Transposable Elements	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27398095	2016-07-11	Mus	2	Mammal	Material_species
27398095	2016-07-11	Diet, High-Fat	1	Therapeutic or Preventive Procedure	Method_Activity
27398095	2016-07-11	Liver	3	Body Part, Organ, or Organ Component	Material_OTC
27398095	2016-07-11	Show	2	Animal	Material_species
27398095	2016-07-11	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
24971596	2014-06-28	Toxoplasma gondii	1	Eukaryote	Material_species
24971596	2014-06-28	Plasmodium <genus>	1	Eukaryote	Material_species
24971596	2014-06-28	Malaria	1	Disease or Syndrome	Disease_pathologic
24971596	2014-06-28	Human parasite	1	Eukaryote	Material_species
25994611	2015-05-27	RNA	5	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25994611	2015-05-27	Bacteria	1	Bacterium	Material_species
25994611	2015-05-27	Archaea	1	Archaeon	Material_species
25994611	2015-05-27	CRISPR Loci	1	Gene or Genome	Material_gene
25994611	2015-05-27	Dual	1	Animal	Material_species
25994611	2015-05-27	Clustered Regularly Interspaced Short Palindromic Repeats	7	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27381449	2016-09-12	craniofacial	1	Body Part, Organ, or Organ Component	Material_OTC
27381449	2016-09-12	PXN wt Allele	1	Gene or Genome	Material_gene
27381449	2016-09-12	PAX9 gene	8	Gene or Genome	Material_gene
27381449	2016-09-12	Limb structure	1	Body Part, Organ, or Organ Component	Material_OTC
27381449	2016-09-12	Knock-in	2	Research Activity	Method_Activity
27381449	2016-09-12	Mus	3	Mammal	Material_species
27381449	2016-09-12	A Mouse	1	Mammal	Material_species
27381449	2016-09-12	Entire lingual papillae	1	Body Part, Organ, or Organ Component	Material_OTC
27381449	2016-09-12	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25517457	2014-12-18	B2M gene	2	Gene or Genome	Material_gene
25517457	2014-12-18	Aluminum measurement	1	Laboratory Procedure	Method_procedure
25517457	2014-12-18	Hematopoietic cell	1	Cell	Material_OTC
25517457	2014-12-18	CCR5 gene	1	Gene or Genome	Material_gene
25517457	2014-12-18	Show	2	Animal	Material_species
25517457	2014-12-18	Clustered Regularly Interspaced Short Palindromic Repeats	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25517457	2014-12-18	Ablation	1	Therapeutic or Preventive Procedure	Method_Activity
25517457	2014-12-18	Stem cells	1	Cell	Material_OTC
27606350	2016-09-08	CCR5 gene	1	Gene or Genome	Material_gene
27606350	2016-09-08	RNA Viruses	1	Virus	Material_species
27606350	2016-09-08	Genus: Lentivirus group	1	Virus	Material_species
27606350	2016-09-08	Homo sapiens	1	Human	Material_species
27606350	2016-09-08	Paramyxovirus, NOS	1	Virus	Material_species
27606350	2016-09-08	DNA, Viral	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27606350	2016-09-08	Hematopoietic stem cells	1	Cell	Material_OTC
27606350	2016-09-08	Genetic Vectors	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27606350	2016-09-08	Spur - plant part	1	Plant	Material_species
27606350	2016-09-08	Sendai virus	3	Virus	Material_species
27606350	2016-09-08	Sendai virus infection	1	Disease or Syndrome	Disease_pathologic
27606350	2016-09-08	Monocytes	1	Cell	Material_OTC
27606350	2016-09-08	Adeno-Associated Virus	1	Virus	Material_species
27606350	2016-09-08	Cytoplasm	1	Cell Component	Material_OTC
27606350	2016-09-08	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26456059	2015-12-18	PRKAA1 wt Allele	2	Gene or Genome	Material_gene
26456059	2015-12-18	ATG5 gene	2	Gene or Genome	Material_gene
26456059	2015-12-18	SCARA3 gene	1	Gene or Genome	Material_gene
26456059	2015-12-18	Sus scrofa	1	Mammal	Material_species
26456059	2015-12-18	Diarrhea	1	Sign or Symptom	Disease_Symptom
26456059	2015-12-18	HSPA5 gene	2	Gene or Genome	Material_gene
26456059	2015-12-18	Intestines	1	Body Part, Organ, or Organ Component	Material_OTC
26456059	2015-12-18	TRGJ2 gene	6	Gene or Genome	Material_gene
26456059	2015-12-18	Family suidae	1	Mammal	Material_species
26456059	2015-12-18	Endoplasmic Reticulum	2	Cell Component	Material_OTC
26456059	2015-12-18	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26456059	2015-12-18	Intestinal cell	1	Cell	Material_OTC
26456059	2015-12-18	Epithelial cell count (procedure)	1	Laboratory Procedure	Method_procedure
25908505	2015-05-19	modeling	1	Research Activity	Method_Activity
25908505	2015-05-19	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25527740	2015-01-24	Epithelial cell of renal tubule	1	Cell	Material_OTC
25527740	2015-01-24	Show	1	Animal	Material_species
25527740	2015-01-24	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25527740	2015-01-24	Gene Delivery Systems	1	Molecular Biology Research Technique	Method_Activity
25527740	2015-01-24	Cloning Vectors	2	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27641735	2016-09-19	Cell Count	1	Laboratory Procedure	Method_procedure
27641735	2016-09-19	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27641735	2016-09-19	Staining method	1	Laboratory Procedure	Method_procedure
27641735	2016-09-19	human cell line	1	Cell	Material_OTC
27641735	2016-09-19	Homo sapiens	1	Human	Material_species
27641735	2016-09-19	Neoplasms	1	Neoplastic Process	Disease_pathologic
27641735	2016-09-19	HMOX1 gene	6	Gene or Genome	Material_gene
